,product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,user_id,review_id,review_title,review_content_WC,title_sentiment,main_sentiment
1217,B01L6MT7E0,"Philips AC1215/20 Air purifier, removes 99.97% airborne pollutants, 4-stage filtration with True HEPA filter (white)",Home&Kitchen,8799.0,11995.0,27.0,4.1,4157,"AHLGRFI7QX34GNBZPPXAU3XDMUEA,AGJBEJ5UYM34YEAF3O66X6ZXMJ3Q,AGCNLEMAO7Y3K2HRVTJUR46ADX4A,AHF6WK7M75GMQD5UBU5KL3CYR3PA,AFUNWCVYZL6R7BTREUZR3HWRTULA,AGJZZHGM6QJ3Q2IZZAMN3QRM2YAQ,AHNE2UTXIV6QYFTLJCK7NJQ3UFQA,AH5PIM77X6TCBZ2GSUQO474JGLZQ","R34PWVCC9VENM9,R14WKFJ1BTMD1B,RZRUE1VLMP3QK,R12RV1CVRJOA3Y,R1UVYM31CNIFTO,R2R6FPO6X0GQO4,R7D2D2BOMAUTO,R16S2JKUS18GAB","Good Performing Air Purifier at a Decent Price,Value for money,Nothing earth shaking about this product!,It is good,Great product.,The product is working nicely and worth buying product.,Writing after 1.5 years pros cons solution and trics do read my reviews and vote,Works but no use",1319,positive,negative
1218,B0B9F9PT8R,"Eopora PTC Ceramic Fast Heating Room Heater for Bedroom, 1500/1000 Watts Room Heater for Home, Electric Heater, Electric Fan Heater for Home Office Bedroom (White)",Home&Kitchen,1529.0,2999.0,49.0,3.3,29,"AFK6D62HRZSHP5W3DE5QGYUYJQEA,AEG62TH65UKTMBXY5MS2T7JD3YLA,AFE3JGTSN4WFROSWXKY5BS2E77CA,AF4O3IAKZFWV4LN6IOTADZX7OCLA,AHPA3OCFQE5RUJGCDKC535BV6YGQ,AG2AYRDUZHKLWJ3J2OL2K2UTOQUQ,AG3B6XNLKK4GGFYPW4JEYBG577CQ,AGPQHMB6XWAURLOJA57DPCU4HQ7A","RNFDIM9PF1C9U,R36YHQKR1456NC,R3SZ6SM72UXPT9,RZYOW4CYXKVOE,R12ZDG5WML5E1Z,RORVGP6V0EP21,RNHLZSPMRSBN3,R2R3PMS05CDPY4","Very beautiful heater but costly and less useful,Decent with some flaws,Good product.... Easy to handle...,I won't recommend it!!,Value for Money Product,Good Product,Low quality heater,Everything as per the description.",462,positive,negative
1219,B0883LQJ6B,"Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg(Red)",Home&Kitchen,1199.0,1690.0,29.0,4.2,4580,"AFQAXRM4XEA72PNIMWCW2F53ISWA,AE5VPGHORHY2ZU5RW6B3AEL4CFJQ,AGHHTIPESD2S56DORYF5DK7VWAVA,AGNUZ45QI5DHUL6EFTEDFWHH5TSA,AF265F7UPZDF6O6JA5OZNC4BMURQ,AH7ATUCWGGF2CFH6O2B6JAZLH3RA,AEIRF32A5JCOXLBOHRARCTNE6KPQ,AGOOI3OO3V3Q6GB74PMJ7HCTB2FA","R293AKJY0KAYU2,R1CKLC9EOIW0CO,R1SFNUH4BC29Q4,R23FF4AI11EGQG,R2ITLBT3D3QIFF,RZ2TK6IVJL936,R1ZCONBNFKG8ZC,R1OJUIJC0SV7DS","Nice,Heavy weight and good product.,Value for money,Looks good one but returned,I like it and good product,Super build quality,Nothing,Best iron box",135,positive,positive
1220,B099Z83VRC,"Wipro Vesta Electric Egg Boiler, 360 Watts, 3 Boiling Modes, Stainless Steel Body and Heating Plate, Boils up to 7 Eggs at a time, Automatic Shut Down, White, Standard (VB021070)",Home&Kitchen,1052.0,1790.0,41.0,4.3,1404,"AHBB6UBYHJ5FH2BUFQ2BCXHWQFJQ,AH2UMMYPAYXHX6PU4LADMKJEC6JA,AGCAHYB2PF6PZ6ADYFBM4IUMHEWA,AF6YTIKZWCOBJ5AI5DKRWFCSJWTQ,AF6PBVLOWTG4JSSUS3O2ADTEU2PA,AGKY5D26F5Z4S4EY7Q2FG7M4QRMQ,AEM3TDYU6QQQOU6MOR2LYJQMYOSA,AH7MUE7NGNKQPXN6GNFGRKRYBETQ","RCZZ3OE0HNTMR,RKY1OFMHN5A3D,R143FGMXO612N1,R37QUY4LLQBPG3,R2D85FE1SVH9R7,R1JEMHPSAGZKDW,RS2R19WDEHUNL,R1UW9TNRNUY15B","Very easy and handy to use,Good to have for boiled eggs.,Superb,Effortless,Wanderful,Good,Not good,Can consider for purchase",248,positive,positive
1221,B00S9BSJC8,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),Home&Kitchen,6499.0,8995.0,28.0,4.3,2810,"AG6N6OO4GIHAHRVNERRTV3FJA2BQ,AGUT3AOM4QV4CVXBGHHRMGYHB2IQ,AEQM4DMINJG5GCYEMHZBJESHCUYQ,AFOMBT36JVCMN5RXXPMIO23GE7QQ,AEQRYFSSX35ZFP64C2CHBDYS7WMA,AEKYBUI6YRXCCRTV4YZ3WJYPVRDQ,AHZGHAB5A4VIMHKF2QTICSYPMJHA,AEKJ4CW4KMMDYM2WT5PLCNTRBS4A","R35S3FG2J2TJAM,R14JYWLSY6VOZW,R10TNWC8M5M8E9,R1YCJPR648EPXQ,R1ZR7S45YOQHKX,R23T81UVKR2YSW,R1YGKMW5AF14T9,R30ID8UXCDX35K","Beyond expected,Good,Perfect Juicer - Very User Friendly in usage,User friendly and convenient to use for fresh juice,Excellent Little Juicer! Fast and Easy to Clean. Produces Very Good Quality Juice,Premium juicer,Good however...,Most effective and convinient juicer i Ever had",1038,positive,positive
1222,B0B4SJKRDF,Kitchenwell Multipurpose Portable Electronic Digital Weighing Scale Weight Machine | Weight Machine | 10 Kg,Home&Kitchen,239.0,239.0,0.0,4.3,7,"AGP5YURZQ6W2GKYILORIGKB3NDUQ,AEPAZYTLJQKDOZBSNB35SQF6CMUQ,AHDSX7NV3NZQB2NZ4RLIOBKUOMYQ,AEDL37BWW4MEOIJFCGUXHFUQRXGQ,AFJN6RLNPLI6R42GH7IMYMMOXGMA,AERJQGP7X4KVPD26I4WOZDDP23KQ","R1UQOSA7I0B6CT,R1JP6NH8K5NZU5,R2I5H53LBQO3LU,R2GHLGUZHUPKYI,R2LGD1DSKBGHES,R2TZD3HUFR98EF","Good quality scale but I got defective piece,Nice product....,Product is very good 👍,About product,Must buy,Great device for kitchen",115,positive,positive
1223,B0BM4KTNL1,"FIGMENT Handheld Milk Frother Rechargeable, 3-Speed Electric Frother for Coffee with 2 Whisks and Coffee Decoration Tool, Coffee Frother Mixer, CRESCENT ENTERPRISES VRW0.50BK (A1)",Home&Kitchen,699.0,1599.0,56.0,4.7,1729,"AGMHHTX7GPWHZAUTEYQOFEEDFMDQ,AEJJGJQCIEPL3ZBNULVUVLVKOYXQ,AE4OWRO7RHZKT3HIJCC6NFJLVADQ,AFNKAJQG5UVDCWBGEMKQPVUCML5A,AFPC2CK5YPZDPLO3ETPC5XMMYIGQ,AGYWGDEV2VA2GXFIOTTX545DCUMQ","R1YXOQ6ZZI33LZ,R17FVMZGPYPOYZ,R23NCERA0R891T,R2UV8DYD8AD2EH,R3C4W7ZA3D6KJV,R1N02TVQHTIFVX","Nice product,Not as effective as claimed, just an average product..,Good Product,bribing people for 5 star rating,Most worst machine i have ever seen,Just wow",102,positive,negative
1224,B08S6RKT4L,"Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 500 Watt - Silver, 2 Jar",Home&Kitchen,2599.0,4290.0,39.0,4.4,2116,"AH2AVPUOI6A3TMI5OK6YM4II7HXA,AFY65T5MLGBO4CIMHS2HQASXETHA,AGJ2H3TVS44UM24XPHEXER4AGBLQ,AG7TH75OM43KHSIXXCFBZF63MNAQ,AFQJOOGXRMN263F22QY4LZYCWALA,AGQXUBN7LJR2F4IMZYO6PGOAG3DQ,AHGOLGDHHDPHLQIXJCEWKUMBERUQ,AH2UU7LYVU4G6TLQCQZTE23V72DQ","R3BIC1KGACDYI0,R1CCVQBZR4Q9VB,RZIRE8MUDAZ82,R1NRMX4OA3SKEO,R1MVQCC2Q3ABZ1,R33SSIWTU7O0HN,R1S3TX7C3GKBWE,R2JTNGSHLWKQHT","Good product  but has a misleading information about warranty,Value for money,4.5 ⭐ Small and Sturdy blender and versatile,Perfect for every kitchen,Awesome Product,Nice Product,Very nice blender,Worst product and service",194,negative,negative
1225,B09SZ5TWHW,"Swiss Military VC03 Wireless Car Vacuum Cleaner | Wireless Vacuum Cleaner for Home, Car, Living Room | Wireless Vacuum Cleaner Dust Collection/Lighting Car Pet Hair Vacuum with Powerful Motor",Home&Kitchen,1547.0,2890.0,46.0,3.9,463,"AGQB7NBV5YVA7UFL3TOP7HJ4YOWQ,AEMY4YVWA4HB2I27COY3GVPMIRRA,AGUNZGNJXOCN7LM2OWJY7ZH4EFHQ,AECLAPFHLKPUROW3OP3WUZDWVWIA,AGPSBG5VYA7MJYXUPP4KWCOGVUKA,AE532GAPNMVN65KBRQWSO2D7ALPA,AEWHTLRKEL4VW5AER3AN5FWUWOAQ,AE3USSWYJX32PTYGSCYTNTRCRTQQ","R2DY63XZUWM7SE,R1PZLXZL2ME6XT,R2VZRY72JJLPH3,R15RBOQE6F587T,R1ABQ9XJSD1B9N,RM0HKLK17HGWT,R6D68WWCYXIE6,R5Z1TDHJJTBCN","Not impressed with the purchase,👍,Good project,Gets small clean up jobs done efficiently,Does the job,Works okay,Warranty Card not found inside the Box.,Succetion time could be on the higher side",172,negative,negative
1226,B0BLC2BYPX,"Zuvexa USB Rechargeable Electric Foam Maker - Handheld Milk Wand Mixer Frother for Hot Milk, Hand Blender Coffee, Egg Beater (Black)",Home&Kitchen,499.0,1299.0,62.0,4.7,54,"AG6AS2KLLZMPPPEKF5RIJXTMA4FA,AEW6BC4YLRYKI5OZGG2TFQSVNPCQ,AGJHYTYSBPEBX6DRHFDVKOPUG3RQ,AHDOOBJBPVJQCWTNVD4L5VIQBBWA,AGXWSSAGJWT437I6SEHW2DBHPAUQ,AHP75RDBGYFPLYD5NVTHZMNJUOAQ,AFBWWOUHEYFHDWJOE42DN5YWO2MQ,AHHRYTCXJYJCRHFUK2EPOG7I3CHQ","R1M11VMLH6I3TN,R2OLOOGNHQ37ZA,R3PIVKT8BNMA4G,R3IEB79VMJ4KUB,R2FW55EB4WH4HM,RKHYI4QXIDG0B,RR30YFP5QKZZZ,R13ATADDWQX8CT","Little kitchen helper,An amazing product,Very good product nice to use,Handy gadget!,Easy to use and carry Great product 👌,Best product,Light weight,Will definitely save your time....",227,positive,positive
1227,B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),Home&Kitchen,510.0,640.0,20.0,4.1,7229,"AECYTJD5MC5XGEX75UZY6T64WX5A,AH2XKE5NKEOBKOJRDJIPNYQRLCTQ,AEWVKFD6YXNBTHT7Q7CPKAPC4MKA,AGGDIBNZQHVRAJZXVXAHKBV2Y4RQ,AELBP2ICNLTZNQ7LRFSLDTGXC2IQ,AFGCWE3XJSFV3SHN5EU2N5VXWAZA,AH44PHVDPA7E2JJWAMVD7ZRPUFEQ,AFVYZFTM3SUEGYESW55OJNGUAJVA","R2QFJ90TFMGE4S,R35KQ2BQ7TKJS8,RBD5L7F8BAR71,R1ZYMEO92ST8E2,R1DLFFF7N1G9JT,RYJAAGZ3I6ERK,R33ND5PEC4ILD9,R2N2T71KGYJX0","Good water heater,Good quality,Good products,Good,Good,Good product,Good product,Brand value",27,positive,positive
1228,B07W4HTS8Q,ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium (White),Home&Kitchen,1899.0,3790.0,50.0,3.8,3842,"AH4ZZLZF5JO74MJ3E6WURPHAOKVA,AE4IRBIAL6D4FWUJDI7G3TDMZEZQ,AESVEGOP7LNFGOWRU36WVYYSKKKA,AH2S7L7OVGU76T5ASFGR72DKZI4A,AFR7VQD5YGYX2A73CJ46ZKRNAKBA,AE5TFI4AZKIO5BARSWZQCPMUQMTA,AGEQFLTLLFRSOOMQH4DGWAPT4YWA,AE5ZOLUY3TPAUBD2KP2BEG2KKC7Q","R371P01X49V8QV,R3MMP5A1MKKZZP,R1VI6TV1VNY0H6,R2MLAH3IBE9WB6,R2CGNL0P1F07CF,R1SLP1FDAIRDIA,RTCE1LHDI5MSC,R2U1JC1BKWWUFG","Value for money,Goods,Pipe is not dilevered with gysure,Product is good but warranty service follow up is hectic & customer care service is pathetic,Good cooling, Fit finish not up to mark.,Value for money,good one for small town , high wattage  creating problem in metro apartment,Working Good",68,negative,negative
1229,B078JBK4GX,"Havells Instanio 1-Litre 3KW Instant Water Heater (Geyser), White Blue",Home&Kitchen,2599.0,4560.0,43.0,4.4,646,"AH6MHH7KNPHZPN7D5YSSWDQITIMQ,AGLWXRPJ6PGDPIN7URZP2525SAHQ,AHFGSNUXSEGQ4CW3BIGW2ZPZUC4Q,AFAGO45Q2ZA4UJ3XXHEWFROOKBRQ,AFS6ULEVQVU2PN6FWRWWBKKFJCLA,AGDMSEPDHPK3IT7Q737N6Y233LVQ,AGRGLAA6BU4VXMEYJWIDRM5WLNMQ,AEODRIKLIM5JTCDNMGSLTRSZFNVA","RGW48SIV6YSO8,R3UPD9POT3K5MD,RRT9OUXNV4IJU,R3JP8EI4SKB6TT,R36P6ISAFGCWW9,R1M33EDRD5XY8P,R19ILBYMSDBQAC,R2GS46H4UYEI4U","Good product,Excellent product,Good pruduct as of now.. 👍,Best product,Happy with the product,Compact product,Must buy item.,Havell’s Instant Geyser",141,positive,positive
1230,B08S7V8YTN,"Lifelong 2-in1 Egg Boiler and Poacher 500-Watt (Transparent and Silver Grey), Boil 8 eggs, Poach 4 eggs, Easy to clean| 3 Boiling Modes, Stainless Steel Body and Heating Plate, Automatic Turn-Off",Home&Kitchen,1199.0,3500.0,66.0,4.3,1802,"AH3B5DMNZY5TWDFIRV76LBCK7BOA,AG2CU4JHAZYEWQCC7KV4KBLYDT4Q,AHT2V4MYATE6F4S62WMMNUAFTA6A,AHJU5CZJ7KQTPDEKA2URK6YC573A,AHVIOH2Z7CKWOZFK6ILKPPWOAUEQ,AFXJHAXEGOGYVUKP4HIERLJCGSRQ,AEATMWNUKI5O67DEVGKUJBZDATIA,AEJVMKYFUBDOVBR6ZEUPKQMWCV2Q","R1V0UIG80MWSGS,RZNM6HFXBWRJW,R1D9GBPIVP6Z8M,RL8HUBRTJ3LLL,R39RGFCIUFXU4H,R3S475ZLFA6K5C,R3RBBXW4E5LKWH,R1PZJRA2K6Y7HE","Easy to use, works really well.,Good experience so far,Good,Handy product,Looks great..,convenient and efficient to use,Time saving and effective.,Good",110,positive,positive
1231,B07H5PBN54,"INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in Bathroom, Kitchen, wash Area, Hotels, Hospital etc.",Home&Kitchen,999.0,2600.0,62.0,3.4,252,"AFM3U2B3HNE4E5JV4Z6K7WD3LRUQ,AGQAYI2H5TL53UE55XVUIDAMSGLA,AE42BCXRYURRUEFT4LVAFCIOCDDA,AGIRPVIAHKBO5TNOXFX6RU5NFBUA,AEQUMN77VINPOKTGOIRX6PREJSNQ,AFWNCMMSDZDDVHVBKKDK4ZK4HILA,AHCXXOQVLFSHJOIKXMOHUSZJSDOQ,AGWU3MU6IYK77TJSYT5UIOD2IC3A","RCFFXI7HE5S1O,R3DIB02TOTSYSE,R2LUFMT90IY4QA,RXT32QTE7RUQ1,R2HOQ536IJUJM4,R1DSBS8TI7TATL,RWQ5WXJM5SYQM,R1QYJE3308FNC3","Current issue in output water,Value for money,Great Product for Kitchen,Bakara product please don't purches,Awesomee,It can be hanged any where it is a portable  water geser.,very bad product not ,work even 3 months, as well as seller is not supporting in warranty,Good equipment",179,negative,positive
1232,B07YCBSCYB,AmazonBasics Induction Cooktop 1600 Watt (Black),Home&Kitchen,1999.0,3300.0,39.0,4.2,780,"AE5DRZFQN56UNHWLA6RSKDLDXU3Q,AH7G7F5V6NZQTXGNBULKUK4X6UXQ,AEYISFG3PXSZTUJS67PADHKW55NQ,AFT2SBIE45E3P46X2VFYXXR7JTDA,AETRLDW2AUAQJPHLEUIYFEZBBU5Q,AGOXIKCKLMADHJXOXLKL2XKPA3BA,AHTDOMYCLQT2RTXY3HVZBMCDCI5A,AEUMGPKAO6GBV56NJMU4XM5S76EQ","R2PK3LURGV7XMK,R17NQ1RVQ187WB,RBRUS2N936FP7,R32Z3826SCWBZC,R3N8TTZEOCVIC9,R397WT8ZINS4R3,R38K7QGV2GYAXT,RL5X2D0KMAID9","So far so good,Good,Good quality product,Fully satisfied.,Product Is Nice ,And Easy To Use,poor longevity,A good induction cook top,Good.",68,positive,positive
1233,B098T9CJVQ,"Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother, Electric Coffee Beater, Egg Beater, Latte Maker, Mini Hand Blender Cappuccino Maker (Multicolor)",Home&Kitchen,210.0,699.0,70.0,3.7,74,"AGCIDEDP2GEN4VHVU6CCSRL6RF6A,AEON6RS4RYLAMFJWOQSJWDJBIQMA,AFWWYJNRHXQTUZFSW3YGSFNG7AHA,AFPPBTAXYWSCAUMZ7HHCFMF4PHFA,AGOI7ZK5ZIOWDYNLON5YENWZNQDA,AHLUGCZZZXHB67SYPOESH2HT4J3A,AEAZGAS5S5WBPYJUXAAJLS6HILEA,AEXK5CI44U7BRRUHLFNCWA5DIZGQ","R3V76M88BH6XO4,R11F7S14S5Z1DR,R2K6M2964OJY62,RZQSRHICMZS4I,R3QJ8DYTSW3N7V,R6223NK3BQ0MR,R1Y2FUQ6U2C4TT,R3DARIZBJ8DE4P","A little weak but over all good,Value for money!,Not working,Nyc product,Good,Average quality product,Very good product,Affordable",94,positive,positive
1234,B01KCSGBU2,"Philips Air Purifier Ac2887/20,Vitashield Intelligent Purification,Long Hepa Filter Life Upto 17000 Hours,Removes 99.9% Airborne Viruses & Bacteria,99.97% Airborne Pollutants,Ideal For Master Bedroom",Home&Kitchen,14499.0,23559.0,38.0,4.3,2026,"AGJPGWOXW4667QJXNDCLUWWVZTBA,AE2MJ6XVIE6OPT647IMTCCL234MA,AETN24LLRWGF5EUGDS4FWN4E7REQ,AH7J22T7AJRXCFHZF7RUDX63Y45A,AHLIRBDDRJKUSNTL66OD3252EYZQ,AHGKNJU3CXZ5GCOAJA7JCXNZ5RCA,AEUDZWXMXFOP2BI5WVK4S524LYKQ,AGQTOEYC5PUD7R5RGXHRNFQ3BFMQ","R18ZEYSRNCERR7,RZSF37HFFK0LN,R39D1A1FW10AMZ,R2KMCPSQCAAIEI,R31QEV79S8TQLC,R3CCT4DZ7PNCLT,RI7WWH1O32LTQ,RN9O9A0ARA83","Good choice,No noise and all clean air. Very effective and the family noticed an improvement right away,Good product and easy to install,Go for it!!,Happy to use,How can I contact the manufacturer,Good,Excellent product",200,positive,positive
1235,B095XCRDQW,"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",Home&Kitchen,950.0,1599.0,41.0,4.3,5911,"AHAAD3NPHK6M6MFXLOIIVQSQQBGA,AF3VI65IPCL746N6XDAW4FYVH7CA,AGG2SNNR26KGUIFF6ZH32A3WZ2AQ,AEOHEAX7CMT7YK37DNAOQVUAZZ6A,AHEBE2B3ZMN7PAIBT73AZT4IS32A,AFE5CGE2HOEQLDT4X763Y7SR2OCA,AHXWSKIC3GD2ZFTM5JW7ANXAVSIA,AHUQZSYH2QVXKCFOFZAEQ5XOJTVA","R35LX6CSWTNYSC,R1CUUHI7XOHG6J,R1GBNN50EN0PFS,R3NOMC4L51HI68,R1YMZK0C9NM9TJ,R17GMX3E73L0PD,R3T6DF21D1TVYC,R37MXBYQP6B9UG","I would have given it 5 stars.. but..,Quality product,Good product,Good,Good capacity but looks a bit cheap,Medium size,Affordable,Basket is good, problem is with the lid.",231,positive,positive
1236,B09CTWFV5W,"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen,7199.0,9995.0,28.0,4.4,1964,"AFCPQ5WS6XHYA7PKRTOCC7TRJWHA,AF7NY3RD3X3ZTH7D5TZ74YPNJW4Q,AFLBPRZRXYFOHOTCHPTFLPZCQOWQ,AESL35HFDQN4QCKVN7DNGPTWU5XA,AGCKE42DFD6N3V5WX7A7XYTQ7Z2Q,AFNDA4W6XZFIIS5RLQWV27EYZIQA,AGOIFSKTNQK2PNBLRMNUWFSKXNEQ,AFQOJDCRZINCCHXU37K6DCIB6SYQ","R374MN6Y3HGVY6,R2TDXG58UA6LMS,R2KZ02C2SJ7WKJ,R2NOIFFPNAB8AD,R3JX5JS9CX0TLE,R3LZ0DBRARBRZO,R3DIAJAW70VG81,RMQ3KAMNNQ2X2","Not for people who prefer taste over health.,Good product use easy,Not for big families,Good Purchase,Definitely a buy,ONE OF THE BEST BUY EVER....,Cooking awesome...,Sleek and elegant.",127,positive,positive
1237,B0B7NWGXS6,Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year Product Warranty,Home&Kitchen,2439.0,2545.0,4.0,4.1,25,"AFM4A33L64TPLILW4OHTSKRZR3NQ,AH6NEABVASSTXS6RPML55O5X2L3Q,AEIPEUCNAW5ORUCK4KND5X5I3DUQ","R2TWO1XR7BGSHO,R1683BA4KIYFUI,R2BTLKVDN71QOW","Good product and budget price,I purchased this product from shop for Rs 1650 including everything so why to buy from Amazon,Worst product",25,negative,negative
1238,B07DZ986Q2,"Philips EasyTouch Plus Standing Garment Steamer GC523/60 - 1600 Watt, 5 Steam Settings, Up to 32 g/min steam, with Double Pole",Home&Kitchen,7799.0,8995.0,13.0,4.0,3160,"AEZPN2FXQGKONKQKDSREETOWTLGQ,AGHXXH2FWY3YF4MB2EKX6RFLFBUQ,AHNMAYXQ64DDKZWPIIHOFX7UM7YA,AG6QCT5IZMD5I4TMLCLTKM3LQU6A,AFIQ2NB5ZBTPFZ5JYIRHDLJGBQKQ,AFTCFSIJBGKG45IQBJ4Q6WUUYGRA,AGLB4RAINP47QIOGR6K3BVGB6PVQ,AGIMXHQLEPJG6FIWJMBJLC7MVK3Q","R34X9P95PZ5OX2,R2W61LLRNDPTLV,R1MD9WI5AP8ZQV,R37H76FMO5LQWM,RQ8LTTD9ZAD0U,R2EWX5R32OVIH5,RU43GXLFBAS8O,R1LF03KFL5GO3P","Takes space and not convenient if in a hurry,Not useful for Cotton, Linen and thick materiel fabrics,Received broken,Only for lighter fabric,There is a learning curve, it may take 2 people to do it,It looks like an imitation product , pieces don’t match properly and some look very weak,Excellent product and received in good condition,Not great",586,negative,negative
1239,B07KKJPTWB,"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 500 ML Capacity, 400 Watts Copper Motor and 4 Bi-Level SS Blades (Black)",Home&Kitchen,1599.0,1999.0,20.0,4.4,1558,"AHUR3WRNQOQ44GWIBTXRYLF6UTAA,AHW46KPBJ44BLDZYQTJH7QTN6FSQ,AEMR6MDZJREXTMBCB47HWPCXCW6Q,AHHLBBLNGWZWIX23N4AQKFS6XXAA,AFOBDH2OA23THZ46QVAYYN7IGF6Q,AHAGHWROWNW4HLHX42ZR5R6KWG5Q,AE3TDTXNYRURNBEATXHSUB52QUQA,AH6TJ2BWPQEIN7ZGCY7AC34W7EZA","R1475ZJ873I5NE,R1IODQVRWH6ZY2,R2LZX8J3H6DOT5,R96JMMJFCJKL3,RW8C24FXP79KC,R1U7FGBOZ7LLXT,R1VVM3Y8P761OK,R3KYSOHRGRXD0Z","Very easy to chop veggies in a very short time,Super clean chopper,Nice product,Mom lives it!,“ LOSING A BATTLE”. Because of  a shoe nail.,Very good chopper,Wow what a beautiful product for cutting onions n other veggies . Why did i delay for so long,I like it",153,positive,negative
1240,B071R3LHFM,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 3 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen,2899.0,5500.0,47.0,3.8,8958,"AE5CXOIK2XJRKPRSKOXHICJHG3UQ,AEMURPMQFSRYZ5R7IKBPIGUEES2A,AHIV6ODNO4FNGOPKPP3HBN5O5X4Q,AGUOJUMISWCWPU7XMVMFQJKZ6OKA,AEXWFPDY7TBIL3CFRZO5BEHA76IA,AGR33RA3JZDOYDL7SJBWTHYKLZHA,AGKBZLURQIRK76CSDFFRHIZSUXOA,AHPJA5BHHKC6VNMIPWMB3R66LXGA","R3INNJUH4JO9LK,R15QDC1Z7MA197,R1XO3PU241VKRL,RYERQXE72BWDZ,R1JHTSAJC61WZ3,R3P0PRTL84LY6I,R2Z85B5IROTGYA,R2EH4DVWTBAL9C","Handy and consumes so less space unlike other mixer grinder,THIRD CLASS PRODUCT,Not satisfactory,It is a wonderful  product,Super,n,Handy,One jar not working",188,positive,negative
1241,B086X18Q71,Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Machine with 14 Stitch Function (White and Blue) with Free Sewing KIT Worth RS 500,Home&Kitchen,9799.0,12150.0,19.0,4.3,13251,"AGV6QTOYJLPJ64XHY7VR6NKFKHVA,AGBJOIF64YPNCYBN3MWABUMRS46Q,AG3RH7VYVL25QFOCSWTZLBLZIV2A,AGPNW3GNPQBPFFAZ5BREYIKQNFOQ,AG5G7QG722YPXMDLWSEQUVDKDXXQ,AFRXET3VPG5BJ5RK7GV7BNWOG5AQ,AGF4WOJV2GZTQSBHWSMDHUABDSIQ,AH5EDRMYEIINDSSSX37FROCR4NNA","RZXPK0F5S2VTS,RHQXPF9G54YP4,R3MQ0FZCHTDIXT,R2YQQJIT5CF1YI,RQFWTYF7ISOCK,R2WARTYO91TQ5U,R2ZQ5A84YMYF5L,R2EAC2MQLUOE2O","Good machine,Machine is very easy to use after watching the tutorial video,Good product but.....,Costly product only,Superb quality and handling,Usha janom super sewing machine,Worth to buy this,Didn't get warranty card and fabric is not moving",164,positive,positive
1242,B07WVQG8WZ,Black+Decker Handheld Portable Garment Steamer 1500 Watts with Anti Calc (Violet),Home&Kitchen,3299.0,4995.0,34.0,3.8,1393,"AFXYPYAOFDHWH4CXSBUVX2XXIOSA,AETDHNM3DCXJJ6K4AFAEHZQAVG2A,AGMOIWMV5LM33PKZWDSGNS5EZ6ZA,AG5FGOJE6CG3FHJTE2PNPHOGUJHA,AFUCLN7AM6VIDFUUQXMEYHHMJOTQ,AGHLLRQQL3VKZBE426YJLNV5UBDQ,AHPLUXRCABZUIN7AYXOQFSSBBYAQ,AFDJPDX5JZEXUIAHIPEIVN2QYMQQ","R11V5OCJYQY6WC,RIR8457ELA3D6,R2GWHK7KGBQ6DM,R1EV61F6P7A11I,R2DEONSP7S2QXE,R1ROPAJBYWFX3L,R3RP22I8F1KJ3G,RS323H3S7TUW3","Good product but not very useful.,Just OK,Good,Good for crepe fabric dresses & delicate clothing items,Here iam sharing my usage experience this garment steamer very handy to use I used it for 25 day's,Nice product,Awsome,Highly Recommended",504,positive,positive
1243,B0BFBNXS94,"Personal Size Blender, Portable Blender, Battery Powered USB Blender, with Four Blades, Mini Blender Travel Bottle for Juice, Shakes, and Smoothies (Pink)",Home&Kitchen,669.0,1499.0,55.0,2.3,13,"AHRDA66XO63XYCBZJMW4EUJN3BFQ,AELE2SOO7LBNHXU7UK5F7TGQHA6Q,AHAVCLRCPYO2MFYPTURF33N7XH5A,AE762UDUDQPW4R4QHHTIL7TPTJUA,AEGZSJIUSKF2EKIKGLNKY2CU6WXA","R1WJ8T3U9P42IU,RM9RH8FX9U95D,R31M8UXT7NLOMY,R18Q7M2R00EW68,R11NHZQ8OKA9U0","Nice product i recommend to buy,Do not buy!! Defective product,Wast of money,Very very bad portable,Waste of money its not working properly",23,negative,negative
